"Mod name","Registry name","Item ID","Display name","Exists"
"Macaw's Windows","mcwwindows:stone_window2","mcwwindows:stone_window2","Stone Window","true"
"Macaw's Windows","mcwwindows:stone_window2_2tall","mcwwindows:stone_window2_2tall","Stone Tall Bar Window","true"
"Macaw's Windows","mcwwindows:stripped_acacia_log_win_2tall","mcwwindows:stripped_acacia_log_win_2tall","Stripped Acacia Log Tall Window","true"
"Macaw's Windows","mcwwindows:stripped_acacia_log_window","mcwwindows:stripped_acacia_log_window","Stripped Acacia Log Bar Window","true"
"Macaw's Windows","mcwwindows:stripped_acacia_log_window2","mcwwindows:stripped_acacia_log_window2","Stripped Acacia Log Window","true"
"Macaw's Windows","mcwwindows:stripped_acacia_log_window2_2tall","mcwwindows:stripped_acacia_log_window2_2tall","Stripped Acacia Log Tall Bar Window","true"
"Macaw's Windows","mcwwindows:stripped_birch_log_win_2tall","mcwwindows:stripped_birch_log_win_2tall","Stripped Birch Log Tall Window","true"
"Macaw's Windows","mcwwindows:stripped_birch_log_window","mcwwindows:stripped_birch_log_window","Stripped Birch Log Bar Window","true"
"Macaw's Windows","mcwwindows:stripped_birch_log_window2","mcwwindows:stripped_birch_log_window2","Stripped Birch Log Window","true"
"Macaw's Windows","mcwwindows:stripped_birch_log_window2_2tall","mcwwindows:stripped_birch_log_window2_2tall","Stripped Birch Log Tall Bar Window","true"
"Macaw's Windows","mcwwindows:stripped_crimson_stem_win_2tall","mcwwindows:stripped_crimson_stem_win_2tall","Stripped Crimson Stem Tall Window","true"
"Macaw's Windows","mcwwindows:stripped_crimson_stem_window","mcwwindows:stripped_crimson_stem_window","Stripped Crimson Stem Bar Window","true"
"Macaw's Windows","mcwwindows:stripped_crimson_stem_window2","mcwwindows:stripped_crimson_stem_window2","Stripped Crimson Stem Window","true"
"Macaw's Windows","mcwwindows:stripped_crimson_stem_window2_2tall","mcwwindows:stripped_crimson_stem_window2_2tall","Stripped Crimson Stem Tall Bar Window","true"
"Macaw's Windows","mcwwindows:stripped_dark_oak_log_win_2tall","mcwwindows:stripped_dark_oak_log_win_2tall","Stripped Dark Oak Log Tall Window","true"
"Macaw's Windows","mcwwindows:stripped_dark_oak_log_window","mcwwindows:stripped_dark_oak_log_window","Stripped Dark Oak Log Bar Window","true"
"Macaw's Windows","mcwwindows:stripped_dark_oak_log_window2","mcwwindows:stripped_dark_oak_log_window2","Stripped Dark Oak Log Window","true"
"Macaw's Windows","mcwwindows:stripped_dark_oak_log_window2_2tall","mcwwindows:stripped_dark_oak_log_window2_2tall","Stripped Dark Oak Log Tall Bar Window","true"
"Macaw's Windows","mcwwindows:stripped_jungle_log_win_2tall","mcwwindows:stripped_jungle_log_win_2tall","Stripped Jungle Log Tall Window","true"
"Macaw's Windows","mcwwindows:stripped_jungle_log_window","mcwwindows:stripped_jungle_log_window","Stripped Jungle Log Bar Window","true"
"Macaw's Windows","mcwwindows:stripped_jungle_log_window2","mcwwindows:stripped_jungle_log_window2","Stripped Jungle Log Window","true"
"Macaw's Windows","mcwwindows:stripped_jungle_log_window2_2tall","mcwwindows:stripped_jungle_log_window2_2tall","Stripped Jungle Log Tall Bar Window","true"
"Macaw's Windows","mcwwindows:stripped_oak_log_win_2tall","mcwwindows:stripped_oak_log_win_2tall","Stripped Oak Log Tall Window","true"
"Macaw's Windows","mcwwindows:stripped_oak_log_window","mcwwindows:stripped_oak_log_window","Stripped Oak Log Bar Window","true"
"Macaw's Windows","mcwwindows:stripped_oak_log_window2","mcwwindows:stripped_oak_log_window2","Stripped Oak Log Window","true"
"Macaw's Windows","mcwwindows:stripped_oak_log_window2_2tall","mcwwindows:stripped_oak_log_window2_2tall","Stripped Oak Log Tall Bar Window","true"
"Macaw's Windows","mcwwindows:stripped_spruce_log_win_2tall","mcwwindows:stripped_spruce_log_win_2tall","Stripped Spruce Log Tall Window","true"
"Macaw's Windows","mcwwindows:stripped_spruce_log_window","mcwwindows:stripped_spruce_log_window","Stripped Spruce Log Bar Window","true"
"Macaw's Windows","mcwwindows:stripped_spruce_log_window2","mcwwindows:stripped_spruce_log_window2","Stripped Spruce Log Window","true"
"Macaw's Windows","mcwwindows:stripped_spruce_log_window2_2tall","mcwwindows:stripped_spruce_log_window2_2tall","Stripped Spruce Log Tall Bar Window","true"
"Macaw's Windows","mcwwindows:stripped_warped_stem_win_2tall","mcwwindows:stripped_warped_stem_win_2tall","Stripped Warped Stem Tall Window","true"
"Macaw's Windows","mcwwindows:stripped_warped_stem_window","mcwwindows:stripped_warped_stem_window","Stripped Warped Stem Bar Window","true"
"Macaw's Windows","mcwwindows:stripped_warped_stem_window2","mcwwindows:stripped_warped_stem_window2","Stripped Warped Stem Window","true"
"Macaw's Windows","mcwwindows:stripped_warped_stem_window2_2tall","mcwwindows:stripped_warped_stem_window2_2tall","Stripped Warped Stem Tall Bar Window","true"
"Macaw's Windows","mcwwindows:warped_blinds","mcwwindows:warped_blinds","Warped Blinds","true"
"Macaw's Windows","mcwwindows:warped_blinds_tall","mcwwindows:warped_blinds_tall","Tall Warped Blinds","true"
"Macaw's Windows","mcwwindows:warped_plank_parapet","mcwwindows:warped_plank_parapet","Warped Planks Parapet","true"
"Macaw's Windows","mcwwindows:warped_planks_win_2tall","mcwwindows:warped_planks_win_2tall","Warped Planks Tall Window","true"
"Macaw's Windows","mcwwindows:warped_planks_window","mcwwindows:warped_planks_window","Warped Planks Bar Window","true"
"Macaw's Windows","mcwwindows:warped_planks_window2","mcwwindows:warped_planks_window2","Warped Planks Window","true"
"Macaw's Windows","mcwwindows:warped_planks_window2_2tall","mcwwindows:warped_planks_window2_2tall","Warped Planks Tall Bar Window","true"
"Macaw's Windows","mcwwindows:warped_stem_parapet","mcwwindows:warped_stem_parapet","Warped Stem Parapet","true"
"Macaw's Windows","mcwwindows:warped_stem_win_2tall","mcwwindows:warped_stem_win_2tall","Warped Stem Tall Window","true"
"Macaw's Windows","mcwwindows:warped_stem_window","mcwwindows:warped_stem_window","Warped Stem Bar Window","true"
"Macaw's Windows","mcwwindows:warped_stem_window2","mcwwindows:warped_stem_window2","Warped Stem Window","true"
"Macaw's Windows","mcwwindows:warped_stem_window2_2tall","mcwwindows:warped_stem_window2_2tall","Warped Stem Tall Bar Window","true"
"McJtyLib","mcjtylib:multipart","mcjtylib:multipart","block.mcjtylib.multipart","true"
"Mekanism","mekanism:advanced_bin","mekanism:advanced_bin","Advanced Bin","true"
"Mekanism","mekanism:advanced_bounding_block","mekanism:advanced_bounding_block","Advanced Bounding Block","true"
"Mekanism","mekanism:advanced_chemical_tank","mekanism:advanced_chemical_tank","Advanced Chemical Tank","true"
"Mekanism","mekanism:advanced_combining_factory","mekanism:advanced_combining_factory","Advanced Combining Factory","true"
"Mekanism","mekanism:advanced_compressing_factory","mekanism:advanced_compressing_factory","Advanced Compressing Factory","true"
"Mekanism","mekanism:advanced_crushing_factory","mekanism:advanced_crushing_factory","Advanced Crushing Factory","true"
"Mekanism","mekanism:advanced_energy_cube","mekanism:advanced_energy_cube","Advanced Energy Cube","true"
"Mekanism","mekanism:advanced_enriching_factory","mekanism:advanced_enriching_factory","Advanced Enriching Factory","true"
"Mekanism","mekanism:advanced_fluid_tank","mekanism:advanced_fluid_tank","Advanced Fluid Tank","true"
"Mekanism","mekanism:advanced_induction_cell","mekanism:advanced_induction_cell","Advanced Induction Cell","true"
"Mekanism","mekanism:advanced_induction_provider","mekanism:advanced_induction_provider","Advanced Induction Provider","true"
"Mekanism","mekanism:advanced_infusing_factory","mekanism:advanced_infusing_factory","Advanced Infusing Factory","true"
"Mekanism","mekanism:advanced_injecting_factory","mekanism:advanced_injecting_factory","Advanced Injecting Factory","true"
"Mekanism","mekanism:advanced_logistical_transporter","mekanism:advanced_logistical_transporter","Advanced Logistical Transporter","true"
"Mekanism","mekanism:advanced_mechanical_pipe","mekanism:advanced_mechanical_pipe","Advanced Mechanical Pipe","true"
"Mekanism","mekanism:advanced_pressurized_tube","mekanism:advanced_pressurized_tube","Advanced Pressurized Tube","true"
"Mekanism","mekanism:advanced_purifying_factory","mekanism:advanced_purifying_factory","Advanced Purifying Factory","true"
"Mekanism","mekanism:advanced_sawing_factory","mekanism:advanced_sawing_factory","Advanced Sawing Factory","true"
"Mekanism","mekanism:advanced_smelting_factory","mekanism:advanced_smelting_factory","Advanced Smelting Factory","true"
"Mekanism","mekanism:advanced_thermodynamic_conductor","mekanism:advanced_thermodynamic_conductor","Advanced Thermodynamic Conductor","true"
"Mekanism","mekanism:advanced_universal_cable","mekanism:advanced_universal_cable","Advanced Universal Cable","true"
"Mekanism","mekanism:antiprotonic_nucleosynthesizer","mekanism:antiprotonic_nucleosynthesizer","Antiprotonic Nucleosynthesizer","true"
"Mekanism","mekanism:basic_bin","mekanism:basic_bin","Basic Bin","true"
"Mekanism","mekanism:basic_chemical_tank","mekanism:basic_chemical_tank","Basic Chemical Tank","true"
"Mekanism","mekanism:basic_combining_factory","mekanism:basic_combining_factory","Basic Combining Factory","true"
"Mekanism","mekanism:basic_compressing_factory","mekanism:basic_compressing_factory","Basic Compressing Factory","true"
"Mekanism","mekanism:basic_crushing_factory","mekanism:basic_crushing_factory","Basic Crushing Factory","true"
"Mekanism","mekanism:basic_energy_cube","mekanism:basic_energy_cube","Basic Energy Cube","true"
"Mekanism","mekanism:basic_enriching_factory","mekanism:basic_enriching_factory","Basic Enriching Factory","true"
"Mekanism","mekanism:basic_fluid_tank","mekanism:basic_fluid_tank","Basic Fluid Tank","true"
"Mekanism","mekanism:basic_induction_cell","mekanism:basic_induction_cell","Basic Induction Cell","true"
"Mekanism","mekanism:basic_induction_provider","mekanism:basic_induction_provider","Basic Induction Provider","true"
"Mekanism","mekanism:basic_infusing_factory","mekanism:basic_infusing_factory","Basic Infusing Factory","true"
"Mekanism","mekanism:basic_injecting_factory","mekanism:basic_injecting_factory","Basic Injecting Factory","true"
"Mekanism","mekanism:basic_logistical_transporter","mekanism:basic_logistical_transporter","Basic Logistical Transporter","true"
"Mekanism","mekanism:basic_mechanical_pipe","mekanism:basic_mechanical_pipe","Basic Mechanical Pipe","true"
"Mekanism","mekanism:basic_pressurized_tube","mekanism:basic_pressurized_tube","Basic Pressurized Tube","true"
"Mekanism","mekanism:basic_purifying_factory","mekanism:basic_purifying_factory","Basic Purifying Factory","true"
"Mekanism","mekanism:basic_sawing_factory","mekanism:basic_sawing_factory","Basic Sawing Factory","true"
"Mekanism","mekanism:basic_smelting_factory","mekanism:basic_smelting_factory","Basic Smelting Factory","true"
"Mekanism","mekanism:basic_thermodynamic_conductor","mekanism:basic_thermodynamic_conductor","Basic Thermodynamic Conductor","true"
"Mekanism","mekanism:basic_universal_cable","mekanism:basic_universal_cable","Basic Universal Cable","true"
"Mekanism","mekanism:block_bronze","mekanism:block_bronze","Bronze Block","true"
"Mekanism","mekanism:block_charcoal","mekanism:block_charcoal","Charcoal Block","true"
"Mekanism","mekanism:block_copper","mekanism:block_copper","Copper Block","true"
"Mekanism","mekanism:block_lead","mekanism:block_lead","Lead Block","true"
"Mekanism","mekanism:block_osmium","mekanism:block_osmium","Osmium Block","true"
"Mekanism","mekanism:block_refined_glowstone","mekanism:block_refined_glowstone","Refined Glowstone","true"
"Mekanism","mekanism:block_refined_obsidian","mekanism:block_refined_obsidian","Refined Obsidian","true"
"Mekanism","mekanism:block_salt","mekanism:block_salt","Salt Block","true"
"Mekanism","mekanism:block_steel","mekanism:block_steel","Steel Block","true"
"Mekanism","mekanism:block_tin","mekanism:block_tin","Tin Block","true"
"Mekanism","mekanism:block_uranium","mekanism:block_uranium","Uranium Block","true"
"Mekanism","mekanism:boiler_casing","mekanism:boiler_casing","Boiler Casing","true"
"Mekanism","mekanism:boiler_valve","mekanism:boiler_valve","Boiler Valve","true"
"Mekanism","mekanism:bounding_block","mekanism:bounding_block","Bounding Block","true"
"Mekanism","mekanism:brine","","Brine","true"
"Mekanism","mekanism:cardboard_box","mekanism:cardboard_box","Cardboard Box","true"
"Mekanism","mekanism:chargepad","mekanism:chargepad","Chargepad","true"
"Mekanism","mekanism:chemical_crystallizer","mekanism:chemical_crystallizer","Chemical Crystallizer","true"
"Mekanism","mekanism:chemical_dissolution_chamber","mekanism:chemical_dissolution_chamber","Chemical Dissolution Chamber","true"
"Mekanism","mekanism:chemical_infuser","mekanism:chemical_infuser","Chemical Infuser","true"
"Mekanism","mekanism:chemical_injection_chamber","mekanism:chemical_injection_chamber","Chemical Injection Chamber","true"
"Mekanism","mekanism:chemical_oxidizer","mekanism:chemical_oxidizer","Chemical Oxidizer","true"
"Mekanism","mekanism:chemical_washer","mekanism:chemical_washer","Chemical Washer","true"
"Mekanism","mekanism:chlorine","","Liquid Chlorine","true"
"Mekanism","mekanism:combiner","mekanism:combiner","Combiner","true"
"Mekanism","mekanism:copper_ore","mekanism:copper_ore","Copper Ore","true"
"Mekanism","mekanism:creative_bin","mekanism:creative_bin","Creative Bin","true"
"Mekanism","mekanism:creative_chemical_tank","mekanism:creative_chemical_tank","Creative Chemical Tank","true"
"Mekanism","mekanism:creative_energy_cube","mekanism:creative_energy_cube","Creative Energy Cube","true"
"Mekanism","mekanism:creative_fluid_tank","mekanism:creative_fluid_tank","Creative Fluid Tank","true"
"Mekanism","mekanism:crusher","mekanism:crusher","Crusher","true"
"Mekanism","mekanism:digital_miner","mekanism:digital_miner","Digital Miner","true"
"Mekanism","mekanism:diversion_transporter","mekanism:diversion_transporter","Diversion Transporter","true"
"Mekanism","mekanism:dynamic_tank","mekanism:dynamic_tank","Dynamic Tank","true"
"Mekanism","mekanism:dynamic_valve","mekanism:dynamic_valve","Dynamic Valve","true"
"Mekanism","mekanism:electric_pump","mekanism:electric_pump","Electric Pump","true"
"Mekanism","mekanism:electrolytic_separator","mekanism:electrolytic_separator","Electrolytic Separator","true"
"Mekanism","mekanism:elite_bin","mekanism:elite_bin","Elite Bin","true"
"Mekanism","mekanism:elite_chemical_tank","mekanism:elite_chemical_tank","Elite Chemical Tank","true"
"Mekanism","mekanism:elite_combining_factory","mekanism:elite_combining_factory","Elite Combining Factory","true"
"Mekanism","mekanism:elite_compressing_factory","mekanism:elite_compressing_factory","Elite Compressing Factory","true"
"Mekanism","mekanism:elite_crushing_factory","mekanism:elite_crushing_factory","Elite Crushing Factory","true"
"Mekanism","mekanism:elite_energy_cube","mekanism:elite_energy_cube","Elite Energy Cube","true"
"Mekanism","mekanism:elite_enriching_factory","mekanism:elite_enriching_factory","Elite Enriching Factory","true"
"Mekanism","mekanism:elite_fluid_tank","mekanism:elite_fluid_tank","Elite Fluid Tank","true"
"Mekanism","mekanism:elite_induction_cell","mekanism:elite_induction_cell","Elite Induction Cell","true"
"Mekanism","mekanism:elite_induction_provider","mekanism:elite_induction_provider","Elite Induction Provider","true"
"Mekanism","mekanism:elite_infusing_factory","mekanism:elite_infusing_factory","Elite Infusing Factory","true"
"Mekanism","mekanism:elite_injecting_factory","mekanism:elite_injecting_factory","Elite Injecting Factory","true"
"Mekanism","mekanism:elite_logistical_transporter","mekanism:elite_logistical_transporter","Elite Logistical Transporter","true"
"Mekanism","mekanism:elite_mechanical_pipe","mekanism:elite_mechanical_pipe","Elite Mechanical Pipe","true"
"Mekanism","mekanism:elite_pressurized_tube","mekanism:elite_pressurized_tube","Elite Pressurized Tube","true"
"Mekanism","mekanism:elite_purifying_factory","mekanism:elite_purifying_factory","Elite Purifying Factory","true"
"Mekanism","mekanism:elite_sawing_factory","mekanism:elite_sawing_factory","Elite Sawing Factory","true"
"Mekanism","mekanism:elite_smelting_factory","mekanism:elite_smelting_factory","Elite Smelting Factory","true"
"Mekanism","mekanism:elite_thermodynamic_conductor","mekanism:elite_thermodynamic_conductor","Elite Thermodynamic Conductor","true"
"Mekanism","mekanism:elite_universal_cable","mekanism:elite_universal_cable","Elite Universal Cable","true"
"Mekanism","mekanism:energized_smelter","mekanism:energized_smelter","Energized Smelter","true"
"Mekanism","mekanism:enrichment_chamber","mekanism:enrichment_chamber","Enrichment Chamber","true"
"Mekanism","mekanism:ethene","","Liquid Ethylene","true"
"Mekanism","mekanism:fluidic_plenisher","mekanism:fluidic_plenisher","Fluidic Plenisher","true"
"Mekanism","mekanism:fluorite_ore","mekanism:fluorite_ore","Fluorite Ore","true"
"Mekanism","mekanism:formulaic_assemblicator","mekanism:formulaic_assemblicator","Formulaic Assemblicator","true"
"Mekanism","mekanism:fuelwood_heater","mekanism:fuelwood_heater","Fuelwood Heater","true"
"Mekanism","mekanism:heavy_water","","Heavy Water","true"
"Mekanism","mekanism:hydrofluoric_acid","","Liquid Hydrofluoric Acid","true"
"Mekanism","mekanism:hydrogen","","Liquid Hydrogen","true"
"Mekanism","mekanism:hydrogen_chloride","","Liquid Hydrogen Chloride","true"
"Mekanism","mekanism:induction_casing","mekanism:induction_casing","Induction Casing","true"
"Mekanism","mekanism:induction_port","mekanism:induction_port","Induction Port","true"
"Mekanism","mekanism:industrial_alarm","mekanism:industrial_alarm","Industrial Alarm","true"
"Mekanism","mekanism:isotopic_centrifuge","mekanism:isotopic_centrifuge","Isotopic Centrifuge","true"
"Mekanism","mekanism:laser","mekanism:laser","Laser","true"
"Mekanism","mekanism:laser_amplifier","mekanism:laser_amplifier","Laser Amplifier","true"
"Mekanism","mekanism:laser_tractor_beam","mekanism:laser_tractor_beam","Laser Tractor Beam","true"
